date,area,fips,area_type,population,per100k,cases,cumulative_cases,casesper1000,total_tests,cumulative_total_tests,cmlper100,positive_tests,cumulative_positive_tests,cptper100,reported_cases,rptper100,cumulative_reported_cases,cumper100,reported_deaths,cumulative_reported_deaths
7/15/2020,Ventura,06111,County,852747,853,162,6719,8,3043,123574,145,198,7326,9,137,0,5087,6,0,50
7/15/2020,Yolo,06113,County,223612,224,49,1379,6,577,28634,128,42,1537,7,36,0,1002,4,0,27
7/15/2020,Yuba,06115,County,79290,79,17,277,4,167,7315,93,18,337,4,11,0,221,3,0,1
7/22/2020,Alameda,06001,County,1685886,1686,217,12106,7,4680,265244,157,262,13969,8,288,0,9678,6,3,169
7/22/2020,Alpine,06003,County,1117,1,0,3,3,1,359,359,0,4,4,0,0,2,2,0,0
7/22/2020,Amador,06005,County,38531,39,5,118,3,66,6152,158,3,118,3,3,0,58,1,0,0
7/22/2020,Butte,06007,County,217769,218,44,947,4,464,21302,98,22,726,3,35,0,694,3,0,5
7/22/2020,Calaveras,06009,County,44289,44,5,113,3,94,5537,126,2,158,4,2,0,98,2,0,0
7/22/2020,Colusa,06011,County,22593,23,24,324,14,130,2694,117,20,285,12,9,0,236,10,0,0
7/22/2020,Contra Costa,06013,County,1160099,1160,242,8714,8,3710,175065,151,252,9028,8,191,0,6401,6,0,98
7/22/2020,Del Norte,06015,County,27558,28,0,85,3,339,4982,178,0,112,4,0,0,66,2,0,0
7/22/2020,El Dorado,06017,County,193098,193,8,676,4,368,23471,122,14,587,3,26,0,466,2,0,1
7/22/2020,Fresno,06019,County,1032227,1032,396,18872,18,3485,140672,136,516,18552,18,344,0,11756,11,3,110
7/22/2020,Glenn,06021,County,29348,29,7,340,12,74,2551,88,13,266,9,7,0,236,8,0,1
7/22/2020,Humboldt,06023,County,134098,134,2,238,2,224,16242,121,3,240,2,3,0,201,2,0,4
7/22/2020,Imperial,06025,County,191649,192,50,10046,52,840,55475,289,108,10949,57,75,0,7533,39,6,134
7/22/2020,Inyo,06027,County,18453,18,1,49,3,57,2369,132,0,46,3,0,0,38,2,0,1
7/22/2020,Kern,06029,County,927251,927,418,21600,23,3781,164902,178,520,23308,25,1515,2,13513,15,8,127
7/22/2020,Kings,06031,County,156444,156,63,4073,26,922,39668,254,85,4673,30,84,1,3271,21,0,38
7/22/2020,Lake,06033,County,64871,65,0,195,3,120,9087,140,0,215,3,3,0,160,2,0,1
7/22/2020,Lassen,06035,County,30065,30,2,559,19,227,15095,503,6,653,22,26,1,500,17,0,0
7/22/2020,Los Angeles,06037,County,10257557,10258,3014,184156,18,57332,2701213,263,4105,222900,22,3037,0,165242,16,59,4218
7/22/2020,Madera,06039,County,160089,160,65,2310,14,645,23577,147,91,2233,14,70,0,1578,10,0,10
7/22/2020,Marin,06041,County,260800,261,72,4995,19,1450,70262,269,57,5368,21,55,0,4373,17,2,23
7/22/2020,Mariposa,06043,County,17795,18,1,55,3,141,3700,206,1,49,3,1,0,38,2,0,1
7/22/2020,Mendocino,06045,County,88439,88,11,239,3,309,14869,169,10,259,3,6,0,166,2,0,0
7/22/2020,Merced,06047,County,287420,287,179,4746,17,867,34148,119,206,4638,16,103,0,2828,10,0,15
7/22/2020,Modoc,06049,County,9475,9,0,3,0,27,880,98,0,1,0,0,0,0,0,0,0
7/22/2020,Mono,06051,County,13961,14,4,128,9,42,2611,187,1,128,9,3,0,82,6,0,1
7/22/2020,Monterey,06053,County,448732,449,132,4559,10,2574,61610,137,181,4723,11,129,0,3533,8,0,20
7/22/2020,Napa,06055,County,139652,140,27,1006,7,408,35787,256,15,1037,7,27,0,687,5,0,5
7/22/2020,Nevada,06057,County,98710,99,3,309,3,268,14527,147,10,274,3,11,0,239,2,0,1
7/22/2020,Orange,06059,County,3228519,3229,496,39860,12,9117,433720,134,618,45180,14,691,0,32047,10,7,522
7/22/2020,Placer,06061,County,400434,400,40,1940,5,859,48037,120,60,2097,5,56,0,1469,4,1,12
7/22/2020,Plumas,06063,County,18997,19,0,31,2,24,2254,119,0,27,1,1,0,20,1,0,0
7/22/2020,Riverside,06065,County,2468145,2468,700,40364,16,6754,393271,159,824,44229,18,862,0,33093,13,29,612
7/22/2020,Sacramento,06067,County,1567975,1568,277,10959,7,3725,203442,130,315,11971,8,239,0,8028,5,4,106
7/22/2020,San Benito,06069,County,64022,64,11,605,9,212,10331,161,16,683,11,21,0,465,7,0,2
7/22/2020,San Bernardino,06071,County,2217398,2217,645,35890,16,6923,330400,149,909,41657,19,1497,1,26820,12,5,348
7/22/2020,San Diego,06073,County,3370418,3370,449,29490,9,5671,423797,126,340,25330,8,587,0,25109,7,18,505
7/22/2020,San Francisco,06075,County,892280,892,109,6556,7,5394,258530,290,172,8641,10,96,0,5473,6,0,53
7/22/2020,San Joaquin,06077,County,782545,783,314,12773,16,2685,127132,162,388,15452,20,478,1,9628,12,3,102
7/22/2020,San Luis Obispo,06079,County,278862,279,48,1789,6,1260,55900,200,83,1966,7,35,0,1373,5,0,7
7/22/2020,San Mateo,06081,County,778001,778,92,5802,7,2312,150867,194,101,8355,11,63,0,4796,6,1,112
7/22/2020,Santa Barbara,06083,County,456373,456,81,6512,14,1201,86336,189,88,6816,15,86,0,5508,12,0,29
7/22/2020,Santa Clara,06085,County,1967585,1968,264,10879,6,9026,376058,191,301,12881,7,277,0,8266,4,2,166
7/22/2020,Santa Cruz,06087,County,273999,274,33,1110,4,665,36773,134,32,945,3,31,0,866,3,0,3
7/22/2020,Shasta,06089,County,177925,178,10,418,2,596,22317,125,13,402,2,5,0,246,1,0,9
7/22/2020,Sierra,06091,County,3115,3,0,1,0,17,457,152,0,0,0,0,0,1,0,0,0
7/22/2020,Siskiyou,06093,County,43956,44,0,80,2,32,6403,146,0,101,2,4,0,52,1,0,0
7/22/2020,Solano,06095,County,444255,444,73,3856,9,1501,74687,168,65,3943,9,112,0,2839,6,2,29
7/22/2020,Sonoma,06097,County,496668,497,56,3156,6,1332,95317,192,63,3314,7,55,0,2255,5,0,17
7/22/2020,Stanislaus,06099,County,562303,562,264,10004,18,1596,83301,148,288,11698,21,417,1,7401,13,2,71
7/22/2020,Sutter,06101,County,105747,106,16,682,6,277,11735,111,20,745,7,18,0,551,5,0,2
7/22/2020,Tehama,06103,County,65885,66,10,232,4,172,8330,126,14,227,3,5,0,155,2,0,1
7/22/2020,Trinity,06105,County,13354,13,0,4,0,6,1360,105,0,3,0,1,0,3,0,0,0
7/22/2020,Tulare,06107,County,484423,484,202,9679,20,1743,74583,154,232,10360,21,193,0,7640,16,0,167
7/22/2020,Tuolumne,06109,County,52351,52,2,133,3,154,12060,232,2,179,3,16,0,91,2,0,0
7/22/2020,Ventura,06111,County,852747,853,134,7681,9,2844,140951,165,174,8629,10,92,0,6223,7,1,56
7/22/2020,Yolo,06113,County,223612,224,53,1640,7,812,32103,143,87,1832,8,29,0,1233,6,0,34
7/22/2020,Yuba,06115,County,79290,79,6,374,5,169,8371,106,11,463,6,19,0,288,4,0,1
7/29/2020,Alameda,06001,County,1685886,1686,226,13512,8,5864,295000,175,341,15705,9,302,0,11177,7,0,180
7/29/2020,Alpine,06003,County,1117,1,0,3,3,1,376,376,0,4,4,0,0,2,2,0,0
7/29/2020,Amador,06005,County,38531,39,10,163,4,289,7466,191,12,165,4,3,0,80,2,0,0
7/29/2020,Butte,06007,County,217769,218,37,1117,5,459,23745,109,22,825,4,32,0,889,4,0,7
7/29/2020,Calaveras,06009,County,44289,44,1,136,3,128,6280,143,6,183,4,2,0,107,2,0,1
7/29/2020,Colusa,06011,County,22593,23,7,371,16,146,3057,133,14,350,15,12,1,302,13,0,2
7/29/2020,Contra Costa,06013,County,1160099,1160,222,10114,9,3958,197243,170,283,10548,9,94,0,7520,6,1,108
7/29/2020,Del Norte,06015,County,27558,28,1,89,3,156,8045,287,0,114,4,0,0,68,2,0,0
7/29/2020,El Dorado,06017,County,193098,193,15,777,4,319,25876,134,17,681,4,30,0,588,3,0,1
7/29/2020,Fresno,06019,County,1032227,1032,333,21074,20,3991,159822,155,550,21311,21,379,0,14312,14,0,125
7/29/2020,Glenn,06021,County,29348,29,2,368,13,50,2918,101,3,308,11,5,0,294,10,0,1
7/29/2020,Humboldt,06023,County,134098,134,1,260,2,271,17798,133,5,260,2,3,0,221,2,0,4
7/29/2020,Imperial,06025,County,191649,192,39,10371,54,995,59560,310,73,11488,60,21,0,7825,41,2,147
7/29/2020,Inyo,06027,County,18453,18,2,63,4,66,2601,145,5,57,3,1,0,44,2,0,1
7/29/2020,Kern,06029,County,927251,927,362,24279,26,3278,182607,197,479,26504,29,239,0,19073,21,7,162
7/29/2020,Kings,06031,County,156444,156,46,4632,30,830,44773,287,60,5325,34,34,0,3755,24,2,43
7/29/2020,Lake,06033,County,64871,65,4,227,3,120,9870,152,3,250,4,0,0,179,3,0,1
7/29/2020,Lassen,06035,County,30065,30,6,612,20,177,16458,549,34,762,25,5,0,513,17,0,0
7/29/2020,Los Angeles,06037,County,10257557,10258,2230,199776,19,54446,3014569,294,3515,245702,24,4493,0,183600,18,88,4523
7/29/2020,Madera,06039,County,160089,160,66,2735,17,740,27694,173,112,2684,17,52,0,1941,12,0,18
7/29/2020,Marin,06041,County,260800,261,69,5348,20,1649,78476,301,86,5803,22,49,0,4747,18,11,34
7/29/2020,Mariposa,06043,County,17795,18,2,60,3,113,4094,227,1,56,3,2,0,47,3,0,1
7/29/2020,Mendocino,06045,County,88439,88,11,301,3,375,16463,187,14,320,4,6,0,228,3,0,0
7/29/2020,Merced,06047,County,287420,287,145,5657,20,1001,39425,137,189,5708,20,159,1,3605,13,2,25
7/29/2020,Modoc,06049,County,9475,9,1,5,1,14,963,107,0,1,0,0,0,0,0,0,0
7/29/2020,Mono,06051,County,13961,14,1,145,10,20,2844,203,1,138,10,0,0,102,7,0,1
7/29/2020,Monterey,06053,County,448732,449,121,5404,12,1375,70423,157,147,5619,13,205,0,4252,9,2,24
7/29/2020,Napa,06055,County,139652,140,22,1134,8,451,39150,280,19,1160,8,42,0,866,6,1,7
7/29/2020,Nevada,06057,County,98710,99,5,335,3,312,16030,162,9,296,3,10,0,288,3,0,1
7/29/2020,Orange,06059,County,3228519,3229,460,42790,13,10635,481394,149,728,49002,15,507,0,35339,11,7,589
7/29/2020,Placer,06061,County,400434,400,32,2221,6,833,53225,133,45,2397,6,39,0,1798,4,0,14
7/29/2020,Plumas,06063,County,18997,19,0,33,2,14,2436,128,0,29,2,3,0,25,1,0,0
7/29/2020,Riverside,06065,County,2468145,2468,602,44141,18,6482,427731,173,802,48450,20,510,0,36968,15,10,678
7/29/2020,Sacramento,06067,County,1567975,1568,250,12648,8,3506,225590,144,293,13760,9,109,0,9538,6,5,122
7/29/2020,San Benito,06069,County,64022,64,10,694,11,241,11653,182,18,796,12,34,1,537,8,0,2
7/29/2020,San Bernardino,06071,County,2217398,2217,524,39335,18,6673,365665,165,822,45964,21,675,0,31168,14,5,417
7/29/2020,San Diego,06073,County,3370418,3370,350,31932,9,4771,453119,134,276,26988,8,282,0,28289,8,5,552
7/29/2020,San Francisco,06075,County,892280,892,113,7223,8,5321,289516,325,218,9843,11,153,0,6041,7,0,56
7/29/2020,San Joaquin,06077,County,782545,783,283,14408,18,2763,142407,182,360,17471,22,291,0,11249,14,13,154
7/29/2020,San Luis Obispo,06079,County,278862,279,31,2019,7,946,60623,217,45,2219,8,37,0,1673,6,2,11
7/29/2020,San Mateo,06081,County,778001,778,73,6410,8,3388,166563,214,141,9224,12,134,0,5305,7,0,114
7/29/2020,Santa Barbara,06083,County,456373,456,63,7006,15,1275,94651,208,70,7362,16,105,0,6215,14,0,31
7/29/2020,Santa Clara,06085,County,1967585,1968,235,12376,6,9170,422398,215,322,14528,7,260,0,9567,5,0,165
7/29/2020,Santa Cruz,06087,County,273999,274,28,1282,5,616,40931,149,29,1119,4,33,0,1051,4,0,4
7/29/2020,Shasta,06089,County,177925,178,12,479,3,689,24715,139,16,479,3,22,0,297,2,0,8
7/29/2020,Sierra,06091,County,3115,3,0,2,1,4,476,159,0,0,0,0,0,1,0,0,0
7/29/2020,Siskiyou,06093,County,43956,44,4,93,2,130,7021,160,6,118,3,1,0,58,1,0,0
7/29/2020,Solano,06095,County,444255,444,47,4252,10,1780,83929,189,58,4366,10,88,0,3380,8,0,29
7/29/2020,Sonoma,06097,County,496668,497,73,3652,7,1619,104965,211,101,3913,8,45,0,2598,5,6,26
7/29/2020,Stanislaus,06099,County,562303,562,222,11402,20,1789,93378,166,281,13286,24,253,0,8745,16,2,94
7/29/2020,Sutter,06101,County,105747,106,37,846,8,290,13178,124,36,918,9,25,0,678,6,4,6
7/29/2020,Tehama,06103,County,65885,66,5,275,4,171,9340,142,5,276,4,7,0,206,3,0,1
7/29/2020,Trinity,06105,County,13354,13,0,6,0,18,1467,113,0,4,0,1,0,4,0,0,0
7/29/2020,Tulare,06107,County,484423,484,186,10905,23,1703,84093,174,270,11894,25,241,0,9028,19,60,156
7/29/2020,Tuolumne,06109,County,52351,52,1,153,3,226,13408,258,2,201,4,2,0,118,2,0,0
7/29/2020,Ventura,06111,County,852747,853,125,8547,10,2449,157922,185,173,9827,12,116,0,7161,8,0,68
7/29/2020,Yolo,06113,County,223612,224,27,1837,8,584,35879,160,31,2021,9,29,0,1488,7,0,36
7/29/2020,Yuba,06115,County,79290,79,17,486,6,194,9337,118,18,591,7,17,0,350,4,0,1
8/5/2020,Alameda,06001,County,1685886,1686,221,14819,9,5681,325662,193,265,17300,10,157,0,12140,7,1,193
8/5/2020,Alpine,06003,County,1117,1,0,3,3,1,428,428,0,4,4,0,0,2,2,0,0
8/5/2020,Amador,06005,County,38531,39,15,218,6,214,8930,229,21,230,6,0,0,123,3,0,0
8/5/2020,Butte,06007,County,217769,218,25,1299,6,714,26698,122,23,989,5,27,0,1038,5,3,13
8/5/2020,Calaveras,06009,County,44289,44,4,160,4,92,6859,156,9,217,5,0,0,116,3,0,1
8/5/2020,Colusa,06011,County,22593,23,5,403,18,229,3515,153,6,374,16,0,0,354,15,0,3
8/5/2020,Contra Costa,06013,County,1160099,1160,166,11383,10,3713,219668,189,174,11928,10,152,0,8362,7,0,122
8/5/2020,Del Norte,06015,County,27558,28,2,97,3,47,8476,303,3,119,4,0,0,69,2,0,0
8/5/2020,El Dorado,06017,County,193098,193,10,839,4,447,28000,145,12,741,4,24,0,692,4,0,1
8/5/2020,Fresno,06019,County,1032227,1032,282,22908,22,3763,179295,174,373,23691,23,353,0,16625,16,5,159
8/5/2020,Glenn,06021,County,29348,29,1,399,14,73,3368,116,2,343,12,5,0,330,11,0,1
8/5/2020,Humboldt,06023,County,134098,134,10,295,2,301,19568,146,1,287,2,8,0,249,2,0,4
8/5/2020,Imperial,06025,County,191649,192,37,10706,56,877,64294,335,78,12017,63,62,0,8036,42,0,163
8/5/2020,Inyo,06027,County,18453,18,14,102,6,73,3020,168,9,102,6,3,0,62,3,0,1
8/5/2020,Kern,06029,County,927251,927,276,26236,28,2451,198073,214,355,28794,31,137,0,21540,23,4,194
8/5/2020,Kings,06031,County,156444,156,59,5070,33,1048,49585,318,60,5853,38,29,0,4192,27,0,47
8/5/2020,Lake,06033,County,64871,65,0,250,4,132,10623,163,5,283,4,3,0,209,3,0,1
8/5/2020,Lassen,06035,County,30065,30,3,639,21,200,17770,592,7,809,27,1,0,557,19,0,0
8/5/2020,Los Angeles,06037,County,10257557,10258,1972,212464,21,49318,3318191,323,2908,265349,26,2341,0,198355,19,68,4832
8/5/2020,Madera,06039,County,160089,160,43,3103,19,586,31940,200,68,3123,20,11,0,2172,14,0,19
8/5/2020,Marin,06041,County,260800,261,31,5599,21,1521,85924,329,37,6074,23,16,0,5036,19,0,43
8/5/2020,Mariposa,06043,County,17795,18,0,64,4,93,4435,246,1,61,3,1,0,52,3,0,2
8/5/2020,Mendocino,06045,County,88439,88,25,396,5,408,18063,205,26,430,5,0,0,248,3,0,1
8/5/2020,Merced,06047,County,287420,287,114,6469,23,959,44658,156,128,6611,23,34,0,4119,14,0,30
8/5/2020,Modoc,06049,County,9475,9,0,7,1,9,1057,117,0,3,0,0,0,3,0,0,0
8/5/2020,Mono,06051,County,13961,14,1,159,11,62,3255,233,2,154,11,0,0,104,7,0,1
8/5/2020,Monterey,06053,County,448732,449,114,6164,14,1702,78601,175,148,6540,15,44,0,4936,11,0,32
8/5/2020,Napa,06055,County,139652,140,14,1244,9,403,42346,302,9,1262,9,26,0,1020,7,0,8
8/5/2020,Nevada,06057,County,98710,99,1,359,4,175,17417,176,0,310,3,5,0,327,3,0,2
8/5/2020,Orange,06059,County,3228519,3229,372,45317,14,11247,534100,165,585,52570,16,63,0,37907,12,4,663
8/5/2020,Placer,06061,County,400434,400,38,2498,6,844,58391,146,34,2685,7,25,0,1989,5,1,18
8/5/2020,Plumas,06063,County,18997,19,0,36,2,31,2611,137,0,31,2,0,0,25,1,0,0
8/5/2020,Riverside,06065,County,2468145,2468,389,47175,19,6470,463489,188,523,51986,21,463,0,39454,16,18,761
8/5/2020,Sacramento,06067,County,1567975,1568,220,14164,9,3868,247497,158,182,15357,10,56,0,10261,7,5,151
8/5/2020,San Benito,06069,County,64022,64,16,784,12,175,12764,199,21,904,14,5,0,613,10,0,2
8/5/2020,San Bernardino,06071,County,2217398,2217,549,42590,19,6279,403462,182,687,50310,23,227,0,34442,16,9,504
8/5/2020,San Diego,06073,County,3370418,3370,293,33999,10,6775,492164,146,287,28819,9,348,0,30866,9,10,578
8/5/2020,San Francisco,06075,County,892280,892,87,7881,9,5223,322303,361,211,11055,12,133,0,6701,8,0,60
8/5/2020,San Joaquin,06077,County,782545,783,128,15666,20,1948,156440,200,147,19053,24,61,0,12148,16,10,199
8/5/2020,San Luis Obispo,06079,County,278862,279,30,2303,8,1155,67637,242,31,2580,9,42,0,1928,7,0,13
8/5/2020,San Mateo,06081,County,778001,778,105,7016,9,2912,182706,235,125,10121,13,5,0,5695,7,0,116
8/5/2020,Santa Barbara,06083,County,456373,456,60,7458,16,1158,103000,226,82,7925,17,6,0,6597,14,2,63
8/5/2020,Santa Clara,06085,County,1967585,1968,300,13995,7,9304,472256,240,363,16344,8,88,0,11074,6,1,176
8/5/2020,Santa Cruz,06087,County,273999,274,19,1432,5,578,45144,165,21,1256,5,-10,0,1192,4,0,4
8/5/2020,Shasta,06089,County,177925,178,6,528,3,1062,27605,155,11,539,3,3,0,338,2,0,9
8/5/2020,Sierra,06091,County,3115,3,0,5,2,19,510,170,0,3,1,2,1,3,1,0,0
8/5/2020,Siskiyou,06093,County,43956,44,2,104,2,78,7526,171,2,130,3,1,0,72,2,0,0
8/5/2020,Solano,06095,County,444255,444,71,4640,10,1619,92818,209,46,4740,11,60,0,3750,8,0,29
8/5/2020,Sonoma,06097,County,496668,497,67,4151,8,1959,114865,231,86,4541,9,65,0,3173,6,0,33
8/5/2020,Stanislaus,06099,County,562303,562,170,12654,23,1468,102864,183,177,14782,26,49,0,9408,17,0,97
8/5/2020,Sutter,06101,County,105747,106,14,974,9,228,14724,139,15,1053,10,19,0,780,7,0,6
8/5/2020,Tehama,06103,County,65885,66,7,308,5,171,10296,156,11,315,5,5,0,231,4,0,1
8/5/2020,Trinity,06105,County,13354,13,0,6,0,25,1618,124,0,4,0,0,0,5,0,0,0
8/5/2020,Tulare,06107,County,484423,484,180,11967,25,1690,93235,193,241,13290,27,58,0,9924,21,0,192
8/5/2020,Tuolumne,06109,County,52351,52,1,158,3,130,14353,276,1,220,4,10,0,137,3,0,0
8/5/2020,Ventura,06111,County,852747,853,104,9215,11,1979,173751,204,114,10779,13,28,0,8162,10,0,75
8/5/2020,Yolo,06113,County,223612,224,27,2005,9,601,39445,176,24,2206,10,8,0,1634,7,-1,36
8/5/2020,Yuba,06115,County,79290,79,14,586,7,152,10314,131,15,707,9,2,0,400,5,0,1
8/12/2020,Alameda,06001,County,1685886,1686,257,16254,10,5927,358328,213,325,19031,11,254,0,14214,8,11,215
8/12/2020,Alpine,06003,County,1117,1,0,3,3,3,435,435,0,4,4,0,0,2,2,0,0
8/12/2020,Amador,06005,County,38531,39,6,256,7,435,10685,274,4,277,7,10,0,197,5,5,8
8/12/2020,Butte,06007,County,217769,218,27,1477,7,822,30825,141,24,1142,5,21,0,1317,6,0,15
8/12/2020,Calaveras,06009,County,44289,44,2,185,4,165,7480,170,1,242,6,-4,0,157,4,0,1
8/12/2020,Colusa,06011,County,22593,23,5,423,18,80,3760,163,9,400,17,4,0,394,17,0,5
8/12/2020,Contra Costa,06013,County,1160099,1160,189,12568,11,3925,241376,208,230,13270,11,292,0,10304,9,3,134
8/12/2020,Del Norte,06015,County,27558,28,1,102,4,459,9222,329,0,121,4,1,0,74,3,0,0
8/12/2020,El Dorado,06017,County,193098,193,7,897,5,328,30022,156,9,797,4,8,0,794,4,0,2
8/12/2020,Fresno,06019,County,1032227,1032,320,24644,24,4459,198470,192,415,25757,25,346,0,18690,18,7,194
8/12/2020,Glenn,06021,County,29348,29,2,415,14,79,3806,131,3,363,13,8,0,388,13,0,1
8/12/2020,Humboldt,06023,County,134098,134,5,326,2,342,21531,161,5,318,2,-2,0,281,2,0,4
8/12/2020,Imperial,06025,County,191649,192,55,10966,57,739,68098,355,111,12468,65,48,0,8566,45,2,167
8/12/2020,Inyo,06027,County,18453,18,5,127,7,108,3445,191,10,134,7,0,0,97,5,0,1
8/12/2020,Kern,06029,County,927251,927,325,27687,30,2783,212929,230,420,30665,33,149,0,25191,27,2,232
8/12/2020,Kings,06031,County,156444,156,184,5539,36,894,54495,349,187,6357,41,40,0,4736,30,0,50
8/12/2020,Lake,06033,County,64871,65,3,281,4,194,11512,177,5,321,5,10,0,253,4,0,2
8/12/2020,Lassen,06035,County,30065,30,6,701,23,835,19896,663,9,884,29,46,2,651,22,0,0
8/12/2020,Los Angeles,06037,County,10257557,10258,1506,223957,22,45607,3586998,350,2609,282266,28,2121,0,214542,21,54,5119
8/12/2020,Madera,06039,County,160089,160,54,3402,21,955,36062,225,75,3510,22,8,0,2681,17,1,23
8/12/2020,Marin,06041,County,260800,261,28,5826,22,1176,93151,357,48,6313,24,136,1,5423,21,0,44
8/12/2020,Mariposa,06043,County,17795,18,1,69,4,117,4702,261,2,67,4,1,0,61,3,0,2
8/12/2020,Mendocino,06045,County,88439,88,9,475,5,462,20051,228,8,523,6,1,0,386,4,0,9
8/12/2020,Merced,06047,County,287420,287,94,7061,25,1004,49470,172,95,7217,25,455,2,5777,20,1,66
8/12/2020,Modoc,06049,County,9475,9,0,7,1,26,1252,139,0,3,0,0,0,5,1,0,0
8/12/2020,Mono,06051,County,13961,14,0,161,12,28,3477,248,0,155,11,0,0,124,9,0,1
8/12/2020,Monterey,06053,County,448732,449,108,6862,15,2000,89435,199,149,7403,16,295,1,5919,13,2,38
8/12/2020,Napa,06055,County,139652,140,12,1331,10,379,45208,323,12,1345,10,18,0,1161,8,-1,10
8/12/2020,Nevada,06057,County,98710,99,3,397,4,189,18837,190,1,351,4,-1,0,357,4,0,1
8/12/2020,Orange,06059,County,3228519,3229,219,47038,15,9205,579222,179,319,54987,17,371,0,41576,13,12,754
8/12/2020,Placer,06061,County,400434,400,32,2699,7,779,63205,158,35,2893,7,24,0,2417,6,1,25
8/12/2020,Plumas,06063,County,18997,19,0,38,2,27,2758,145,1,36,2,0,0,31,2,0,0
8/12/2020,Riverside,06065,County,2468145,2468,360,49524,20,6116,494204,200,467,54884,22,510,0,44747,18,31,867
8/12/2020,Sacramento,06067,County,1567975,1568,287,15774,10,3906,271700,173,338,17106,11,230,0,12528,8,7,189
8/12/2020,San Benito,06069,County,64022,64,12,859,13,220,13876,217,17,990,15,1,0,751,12,0,2
8/12/2020,San Bernardino,06071,County,2217398,2217,342,45096,20,5991,437593,197,512,53751,24,344,0,38811,18,5,589
8/12/2020,San Diego,06073,County,3370418,3370,267,35686,11,6454,525203,156,239,30201,9,236,0,33395,10,6,608
8/12/2020,San Francisco,06075,County,892280,892,97,8515,10,5639,352272,395,214,12212,14,206,0,7194,8,0,66
8/12/2020,San Joaquin,06077,County,782545,783,178,16703,21,2729,169452,216,251,20344,26,157,0,14154,18,2,253
8/12/2020,San Luis Obispo,06079,County,278862,279,57,2595,9,1324,73875,265,72,2926,10,29,0,2263,8,0,15
8/12/2020,San Mateo,06081,County,778001,778,76,7573,10,2812,198103,255,162,11036,14,88,0,6427,8,0,117
8/12/2020,Santa Barbara,06083,County,456373,456,50,7860,17,1170,110329,242,82,8437,19,107,0,7049,15,4,74
8/12/2020,Santa Clara,06085,County,1967585,1968,222,15568,8,9975,521516,265,318,18210,9,82,0,13002,7,-1,182
8/12/2020,Santa Cruz,06087,County,273999,274,22,1571,6,534,49335,180,13,1382,5,30,0,1382,5,2,6
8/12/2020,Shasta,06089,County,177925,178,4,561,3,715,30442,171,5,585,3,1,0,417,2,0,9
8/12/2020,Sierra,06091,County,3115,3,0,5,2,17,543,181,0,4,1,0,0,4,1,0,0
8/12/2020,Siskiyou,06093,County,43956,44,0,115,3,95,8109,184,0,149,3,0,0,90,2,0,0
8/12/2020,Solano,06095,County,444255,444,48,4953,11,1672,101287,228,55,5090,11,52,0,4258,10,0,31
8/12/2020,Sonoma,06097,County,496668,497,92,4794,10,1912,125137,252,127,5248,11,95,0,3847,8,2,47
8/12/2020,Stanislaus,06099,County,562303,562,102,13652,24,1676,111546,198,156,15977,28,90,0,11682,21,8,136
8/12/2020,Sutter,06101,County,105747,106,22,1111,10,281,16448,155,22,1192,11,23,0,987,9,0,7
8/12/2020,Tehama,06103,County,65885,66,3,339,5,160,11245,170,3,349,5,0,0,289,4,0,1
8/12/2020,Trinity,06105,County,13354,13,0,9,1,35,1810,139,2,7,1,1,0,6,0,0,0
8/12/2020,Tulare,06107,County,484423,484,126,12910,27,1756,102461,212,193,14460,30,68,0,11460,24,10,211
8/12/2020,Tuolumne,06109,County,52351,52,4,166,3,374,15438,297,8,234,5,4,0,150,3,0,1
8/12/2020,Ventura,06111,County,852747,853,67,9841,12,2074,187997,220,105,11671,14,52,0,9005,11,-1,87
8/12/2020,Yolo,06113,County,223612,224,22,2171,10,533,42355,189,43,2366,11,9,0,1921,9,0,44
8/12/2020,Yuba,06115,County,79290,79,11,674,9,162,11411,144,13,811,10,9,0,549,7,0,1
8/19/2020,Alameda,06001,County,1685886,1686,176,17617,10,5117,390136,231,220,20739,12,247,0,15874,9,3,226
8/19/2020,Alpine,06003,County,1117,1,0,3,3,4,489,489,0,4,4,0,0,2,2,0,0
8/19/2020,Amador,06005,County,38531,39,1,263,7,176,12164,312,2,292,7,4,0,219,6,0,9
8/19/2020,Butte,06007,County,217769,218,33,1674,8,769,35025,161,28,1316,6,26,0,1517,7,0,16
8/19/2020,Calaveras,06009,County,44289,44,4,211,5,51,7996,182,4,260,6,3,0,177,4,0,1
8/19/2020,Colusa,06011,County,22593,23,1,437,19,51,3970,173,1,414,18,0,0,415,18,0,5
8/19/2020,Contra Costa,06013,County,1160099,1160,120,13516,12,3099,260462,225,180,14434,12,206,0,11895,10,1,142
8/19/2020,Del Norte,06015,County,27558,28,1,113,4,45,9841,351,0,127,5,0,0,78,3,1,1
8/19/2020,El Dorado,06017,County,193098,193,5,954,5,299,32149,167,6,860,4,4,0,870,5,0,2
8/19/2020,Fresno,06019,County,1032227,1032,219,25991,25,3224,216174,209,311,27566,27,369,0,22167,21,9,221
8/19/2020,Glenn,06021,County,29348,29,0,427,15,157,4216,145,3,384,13,7,0,414,14,0,2
8/19/2020,Humboldt,06023,County,134098,134,2,356,3,467,24075,180,7,353,3,1,0,316,2,0,4
8/19/2020,Imperial,06025,County,191649,192,35,11182,58,1003,71184,371,63,12814,67,73,0,9041,47,3,192
